0.000000	-13.7
0.033338	-15.4
0.066677	-13.8
0.100015	-8.7
0.133353	-7.3
0.166691	-8.9
0.200030	-11.4
0.233368	-12.9
0.266706	-18.1
0.300045	-23.8
0.333383	-23.5
0.366721	-22.5
0.400059	-14.4
0.433398	3.5
0.466736	17.8
0.500074	28.3
0.533413	33.6
0.566751	39.0
0.600089	45.9
0.633427	39.4
0.666766	33.8
0.700104	26.5
0.733442	14.5
0.766781	5.2
0.800119	2.6
0.833457	12.0
0.866795	38.1
0.900134	63.5
0.933472	69.9
0.966810	65.6
1.000149	51.0
1.033487	29.5
1.066825	10.4
1.100163	-12.5
1.133502	-37.7
1.166840	-53.8
1.200178	-59.9
1.233517	-61.1
1.266855	-58.7
1.300193	-48.6
1.333531	-30.3
1.366870	-5.0
1.400208	11.8
1.433546	21.1
1.466885	23.2
1.500223	19.6
1.533561	16.0
1.566899	15.6
1.600238	11.9
1.633576	5.7
1.666914	6.2
1.700253	6.6
1.733591	10.0
1.766929	13.3
1.800267	12.1
1.833606	21.0
1.866944	28.0
1.900282	32.3
1.933621	32.5
1.966959	39.7
2.000297	48.4
2.033635	49.9
2.066974	44.4
2.100312	27.9
2.133650	4.4
2.166989	-21.6
2.200327	-37.4
2.233665	-49.5
2.267003	-55.9
2.300342	-53.1
2.333680	-36.4
2.367018	-7.7
2.400357	19.3
2.433695	37.3
2.467033	46.2
2.500371	37.4
2.533710	5.9
2.567048	-43.1
2.600386	-56.7
2.633725	-46.5
2.667063	-12.5
2.700401	24.5
2.733739	43.8
2.767078	38.1
2.800416	22.9
2.833754	5.3
2.867093	12.8
2.900431	2.1
2.933769	-19.6
2.967107	-45.5
3.000446	-60.2
3.033784	-63.0
3.067122	-45.0
3.100461	-19.6
3.133799	-8.8
3.167137	-18.2
3.200475	-29.8
3.233814	-38.5
3.267152	-42.3
3.300490	-44.4
3.333829	-27.3
3.367167	-1.1
3.400505	15.9
3.433843	0.9
3.467182	-5.4
3.500520	-7.6
3.533858	-2.5
3.567197	-13.7
3.600535	-39.8
3.633873	-57.8
3.667211	-62.3
3.700550	-51.7
3.733888	-41.9
3.767226	-38.3
3.800565	-40.9
3.833903	-46.7
3.867241	-52.4
3.900579	-56.1
3.933918	-54.6
3.967256	-48.6
4.000594	-31.8
4.033933	-2.1
4.067271	21.7
4.100609	10.7
4.133947	-18.4
4.167286	-47.4
4.200624	-48.7
4.233962	-51.8
4.267301	-49.4
4.300639	-45.3
4.333977	-40.5
4.367315	-31.3
4.400654	-30.4
4.433992	-14.9
4.467330	2.7
4.500669	12.4
4.534007	6.8
4.567345	-11.8
4.600683	-25.8
4.634022	-31.3
4.667360	-25.6
4.700698	-30.0
4.734037	-22.8
4.767375	-10.5
4.800713	-3.1
4.834051	-4.7
4.867390	-0.4
4.900728	12.4
4.934066	41.9
4.967405	37.5
5.000743	24.5
5.034081	24.7
5.067419	35.8
5.100758	43.1
5.134096	23.0
5.167434	-0.0
5.200773	-19.6
5.234111	-23.0
5.267449	-18.5
5.300787	-22.9
5.334126	-23.5
5.367464	-11.8
5.400802	1.8
5.434141	13.0
5.467479	28.0
5.500817	51.5
5.534155	57.6
5.567494	41.4
5.600832	10.9
5.634170	-14.6
5.667509	-22.7
5.700847	-26.2
5.734185	-22.7
5.767523	-25.2
5.800862	-26.4
5.834200	-22.5
5.867538	-20.3
5.900877	-19.3
5.934215	-24.3
5.967553	-24.5
6.000891	-20.8
6.034230	-14.8
6.067568	-14.3
6.100906	-12.7
6.134244	-11.3
6.167583	-11.2
6.200921	-8.0
6.234259	-2.6
6.267598	9.8
6.300936	22.0
6.334274	21.7
6.367612	14.6
6.400951	1.1
6.434289	0.2
6.467627	-8.1
6.500966	1.4
6.534304	-1.8
6.567642	8.0
6.600980	20.9
6.634319	42.4
6.667657	51.4
6.700995	53.4
6.734334	54.3
6.767672	56.2
