0.000000	42.8
0.033338	43.3
0.066677	43.1
0.100015	48.8
0.133353	47.6
0.166691	43.3
0.200030	39.4
0.233368	45.3
0.266706	38.3
0.300045	38.6
0.333383	39.3
0.366721	41.4
0.400059	40.2
0.433398	58.3
0.466736	55.6
0.500074	64.5
0.533413	64.7
0.566751	67.0
0.600089	85.7
0.633427	70.4
0.666766	73.4
0.700104	82.9
0.733442	65.9
0.766781	59.3
0.800119	51.2
0.833457	41.2
0.866795	54.6
0.900134	83.6
0.933472	76.6
0.966810	78.6
1.000149	78.8
1.033487	55.3
1.066825	53.7
1.100163	47.6
1.133502	21.5
1.166840	14.9
1.200178	17.9
1.233517	10.1
1.266855	20.6
1.300193	25.9
1.333531	31.3
1.366870	54.1
1.400208	56.1
1.433546	66.3
1.466885	64.6
1.500223	60.9
1.533561	51.6
1.566899	59.0
1.600238	58.0
1.633576	42.5
1.666914	53.7
1.700253	48.3
1.733591	55.6
1.766929	60.7
1.800267	44.8
1.833606	57.3
1.866944	64.9
1.900282	68.7
1.933621	63.8
1.966959	71.0
2.000297	78.2
2.033635	67.6
2.066974	69.4
2.100312	65.2
2.133650	53.7
2.166989	29.8
2.200327	28.2
2.233665	20.1
2.267003	19.6
2.300342	16.5
2.333680	18.4
2.367018	38.7
2.400357	59.6
2.433695	67.1
2.467033	78.8
2.500371	75.5
2.533710	67.7
2.567048	9.9
2.600386	14.6
2.633725	14.3
2.667063	29.0
2.700401	68.7
2.733739	77.2
2.767078	70.6
2.800416	68.5
2.833754	56.9
2.867093	68.6
2.900431	57.7
2.933769	34.3
2.967107	25.4
3.000446	24.9
3.033784	16.4
3.067122	22.3
3.100461	48.4
3.133799	55.2
3.167137	37.9
3.200475	29.8
3.233814	34.7
3.267152	33.3
3.300490	23.0
3.333829	30.2
3.367167	57.6
3.400505	80.2
3.433843	56.5
3.467182	61.9
3.500520	61.5
3.533858	60.2
3.567197	45.7
3.600535	20.7
3.633873	16.3
3.667211	18.2
3.700550	21.1
3.733888	27.1
3.767226	28.7
3.800565	29.9
3.833903	28.1
3.867241	27.9
3.900579	23.8
3.933918	25.4
3.967256	24.3
4.000594	23.9
4.033933	49.1
4.067271	76.1
4.100609	66.0
4.133947	54.3
4.167286	20.6
4.200624	43.0
4.233962	30.7
4.267301	35.8
4.300639	40.8
4.333977	35.3
4.367315	55.7
4.400654	38.4
4.433992	56.9
4.467330	61.1
4.500669	62.3
4.534007	59.8
4.567345	58.9
4.600683	45.5
4.634022	45.9
4.667360	58.0
4.700698	44.0
4.734037	49.7
4.767375	53.5
4.800713	56.8
4.834051	58.7
4.867390	62.3
4.900728	50.1
4.934066	87.8
4.967405	68.3
5.000743	50.5
5.034081	52.7
5.067419	65.3
5.100758	79.0
5.134096	61.9
5.167434	63.0
5.200773	45.4
5.234111	43.4
5.267449	59.8
5.300787	45.9
5.334126	45.5
5.367464	55.9
5.400802	65.3
5.434141	62.7
5.467479	58.4
5.500817	78.4
5.534155	77.2
5.567494	72.1
5.600832	51.4
5.634170	37.2
5.667509	39.0
